"analysis_id","draw","replicate","estimand","regime","sites","pooled_sites","pooled_population_share","unweighted_takeup","population_weighted_takeup","expected_takers","population_mean_distance_km","population_p90_distance_km","site_cost","signal_cost","travel_cost","total_cost","target_rate","target_slack_takers","roundtrip_participant_km","taker_mean_distance_km"
"baseline-posterior",1387,1387,"population","bracelet",82,48,0.702838046058385,0.318858455517671,0.331231865148923,31815.4831112843,1.75591281237885,3.27297399145503,82,0,0,82,0.330171553088322,101.845094044802,93655.6188955993,1.4718559917511
"baseline-posterior",1387,1387,"legacy","control",107,29,0.458333333333333,0.329930199171276,0.329930199171276,47.5099486806638,1.22980607934852,3.12922663651524,107,0,0,107,0.329709662716779,0.0317572494475584,75.8250939035441,0.797991747088588
"baseline-posterior",1387,1387,"legacy","bracelet",85,43,0.708333333333333,0.330599936990136,0.330599936990136,47.6063909265796,1.76201516538771,3.2766433130779,85,0,0,85,0.329709662716779,0.128199495363432,141.455966031177,1.48568252369031
"baseline-posterior",1388,1388,"population","control",101,34,0.442354141506684,0.297074489329848,0.326720562262564,31382.1634464438,1.24736100170387,3.18966975273969,101,0,0,101,0.326111256450066,58.5250419020886,48777.921037226,0.777159948205443
"baseline-posterior",1388,1388,"population","bracelet",71,55,0.87268354641236,0.32149002758598,0.326337644889769,31345.3834669521,2.21940609307904,3.33255225362183,71,0,0,71,0.326111256450066,21.7450624104167,123321.698201026,1.96714291804797
"baseline-posterior",1388,1388,"legacy","control",106,29,0.465277777777778,0.326773933871488,0.326773933871488,47.0554464774942,1.25339703308763,3.20573768696429,106,0,0,106,0.325543257376097,0.17721741533628,70.0593833259201,0.744434370200145
"baseline-posterior",1388,1388,"legacy","bracelet",72,55,0.881944444444444,0.328118344543544,0.328118344543544,47.2490416142704,2.186811761858,3.32025458669387,72,0,0,72,0.325543257376097,0.370812552112405,185.649890159462,1.96458895055547
"baseline-posterior",1389,1389,"population","control",101,34,0.442354141506684,0.300242240400079,0.329522956065661,31651.3389760189,1.24736100170387,3.18966975273969,101,0,0,101,0.329114939196159,39.1908363494185,49821.8809387939,0.787042231871173
"baseline-posterior",1389,1389,"population","bracelet",80,47,0.7106775496606,0.316058749805232,0.330780211983593,31772.1009214481,1.82279545310848,3.28719386956715,80,0,0,80,0.329114939196159,159.952781778615,94529.8256726857,1.48762314941648
"baseline-posterior",1389,1389,"legacy","control",106,29,0.465277777777778,0.329547569320762,0.329547569320762,47.4548499821897,1.25339703308763,3.20573768696429,106,0,0,106,0.328556171593136,0.142761272778117,71.6736529739932,0.755177321189436
"baseline-posterior",1389,1389,"legacy","bracelet",83,45,0.736111111111111,0.329652043020719,0.329652043020719,47.4698941949836,1.82723620825038,3.2766433130779,83,0,0,83,0.328556171593136,0.157805485571984,144.059097639076,1.51737327502091
"baseline-posterior",1390,1390,"population","control",102,33,0.429902552783909,0.299268466969417,0.326808521522689,31390.6121092973,1.23130447838749,3.18460428668241,102,0,0,102,0.32481731267306,191.259592424547,50040.6515311104,0.797063965444135
"baseline-posterior",1390,1390,"population","bracelet",75,52,0.798796485237163,0.314391367808879,0.325940416520566,31307.2288876334,1.99200065402294,3.27297399145503,75,0,0,75,0.32481731267306,107.876370760638,105808.938596224,1.68984835700389
"baseline-posterior",1390,1390,"legacy","control",106,29,0.465277777777778,0.324874145964121,0.324874145964121,46.7818770188334,1.25238167879258,3.20573768696429,106,0,0,106,0.324299831704039,0.0827012534517806,72.9781568104306,0.779983205687227
"baseline-posterior",1390,1390,"legacy","bracelet",77,50,0.8125,0.325098749019117,0.325098749019117,46.8142198587528,1.99287221781715,3.25257426446003,77,0,0,77,0.324299831704039,0.115044093371182,160.938554579947,1.71890672391347
"baseline-posterior",1391,1391,"population","control",101,34,0.44157331445467,0.305853362978005,0.340094964648473,32666.8015444151,1.24984786677158,3.20578151406565,101,0,0,101,0.338390461160741,163.720969003596,48864.9261266961,0.74792945462165
"baseline-posterior",1391,1391,"population","bracelet",71,55,0.871111481280973,0.334718059503729,0.338462383714235,32509.9888805197,2.25044162880892,3.35756390029317,71,0,0,71,0.338390461160741,6.90830510822343,131107.092100712,2.01641244145845
"baseline-posterior",1391,1391,"legacy","control",106,29,0.465277777777778,0.340005787369017,0.340005787369017,48.9608333811385,1.25633828506551,3.20578151406565,106,0,0,106,0.337741555217598,0.32604942980435,70.3139853665361,0.718063608304753
"baseline-posterior",1391,1391,"legacy","bracelet",71,55,0.888888888888889,0.337742549427432,0.337742549427432,48.6349271175502,2.25617384146745,3.33641391132272,71,0,0,71,0.337741555217598,0.000143166216041379,197.875079892721,2.03428987787377
"baseline-posterior",1392,1392,"population","control",101,34,0.442354141506684,0.295185337508642,0.323261998102813,31049.9614417714,1.24736100170387,3.18966975273969,101,0,0,101,0.322912833992345,33.5379111387047,49496.0837603677,0.797039375607417
"baseline-posterior",1392,1392,"population","bracelet",81,47,0.702775579894224,0.30808077109674,0.32324203098374,31048.0435600502,1.78824021687027,3.27559102178949,81,0,0,81,0.322912833992345,31.6200294174741,89880.4046582597,1.44744071368654
"baseline-posterior",1392,1392,"legacy","control",106,29,0.465277777777778,0.323378791988092,0.323378791988092,46.5665460462853,1.25339703308763,3.20573768696429,106,0,0,106,0.322380268295742,0.143787411698376,71.3515043706963,0.766124078644095
"baseline-posterior",1392,1392,"legacy","bracelet",85,44,0.715277777777778,0.322866372533616,0.322866372533616,46.4927576448407,1.78211140064235,3.25257426446003,85,0,0,85,0.322380268295742,0.0699990102537669,136.789129982474,1.47107998010582
